product_id,name,category,brand,price,min_order_quantity,bulk_discount,rating
2336,B2B Product 2336,Raw Materials,Brand_17,4907.585322371549,32,0.19045817275014965,3.2344685966942395
2337,B2B Product 2337,Industrial Equipment,Brand_18,2271.2007258708322,57,0.05947016474681309,3.5358134740788065
2338,B2B Product 2338,Office Supplies,Brand_30,2675.9592172610423,53,0.12321712251942805,4.489502894415223
2339,B2B Product 2339,Office Supplies,Brand_43,2428.3915229131044,33,0.05298556983483434,3.8400326842138193
2340,B2B Product 2340,Office Supplies,Brand_35,4508.122190711806,14,0.18830883609190857,3.261187871963825
2341,B2B Product 2341,Manufacturing Tools,Brand_17,1333.554438799136,51,0.06360756365056554,4.641301138903625
2342,B2B Product 2342,Safety Equipment,Brand_35,4295.215937884112,70,0.21186322116589879,4.1019694241587565
2343,B2B Product 2343,Office Supplies,Brand_49,2376.3450203718858,44,0.1670185043497236,3.134464650146969
2344,B2B Product 2344,IT Hardware,Brand_38,3366.8115241101177,53,0.10976820893985138,3.774523658221873
2345,B2B Product 2345,Office Supplies,Brand_24,2182.7005164957095,29,0.23961717981259179,3.750651677530276
2346,B2B Product 2346,IT Hardware,Brand_47,1560.4428298717492,10,0.10017425909466897,3.96252479571422
2347,B2B Product 2347,Office Furniture,Brand_38,246.44189498180006,95,0.10410675248952718,3.702628898243863
2348,B2B Product 2348,Office Supplies,Brand_12,4648.749168303144,11,0.19253231750347571,4.87716472000555
2349,B2B Product 2349,Office Furniture,Brand_35,1982.5458842632763,50,0.2408578018389952,4.082895803418878
2350,B2B Product 2350,Safety Equipment,Brand_45,3991.450619395179,70,0.10058340945645351,3.76130084197439
2351,B2B Product 2351,Office Furniture,Brand_17,4730.526753904445,21,0.1269924914786077,4.8170323534701645
2352,B2B Product 2352,Office Supplies,Brand_12,4992.132603643859,42,0.17969689166078784,4.177057907193392
2353,B2B Product 2353,Safety Equipment,Brand_41,3897.1820709958847,48,0.18336597852117975,4.9570998356051375
2354,B2B Product 2354,Manufacturing Tools,Brand_6,477.1151127488266,29,0.16813718744066702,4.46264820617364
2355,B2B Product 2355,Industrial Equipment,Brand_47,2191.3139113131997,25,0.2351966318998468,4.981271281882522
2356,B2B Product 2356,IT Hardware,Brand_34,131.68738595751154,95,0.11535564669884917,4.636974089206204
2357,B2B Product 2357,Manufacturing Tools,Brand_20,1168.4340140905472,61,0.13660979581330185,3.126591107439224
2358,B2B Product 2358,Industrial Equipment,Brand_37,4926.268373673875,83,0.25211900623811345,4.303647947120363
2359,B2B Product 2359,IT Hardware,Brand_47,2445.199983576885,13,0.18238331151432263,3.7419644468585513
2360,B2B Product 2360,Office Furniture,Brand_20,585.0687019134735,53,0.19665504463518862,4.679587952964853
2361,B2B Product 2361,Office Supplies,Brand_13,447.93299746493994,66,0.16918180494461205,3.990678062871231
2362,B2B Product 2362,Industrial Equipment,Brand_48,4708.516198434711,81,0.17112677046381863,3.9496446782291885
2363,B2B Product 2363,Office Supplies,Brand_18,2111.6782191321067,40,0.2188529073309426,3.6542634222339383
2364,B2B Product 2364,Raw Materials,Brand_48,1208.079469621391,37,0.16708883162459348,3.5102375941001447
2365,B2B Product 2365,Raw Materials,Brand_35,3687.3624067168857,90,0.1706538942147734,4.232405485272469
2366,B2B Product 2366,Industrial Equipment,Brand_24,3627.4508241078297,49,0.2630791953699414,3.482012111263718
2367,B2B Product 2367,Office Supplies,Brand_13,4882.026554603852,14,0.22323960596416803,4.891798771362522
2368,B2B Product 2368,Raw Materials,Brand_18,4008.110864951105,79,0.1507501026677382,3.2939366386083027
2369,B2B Product 2369,Industrial Equipment,Brand_26,842.1022945075177,13,0.24231605087627756,3.8903555997760044
2370,B2B Product 2370,IT Hardware,Brand_2,52.64186721750592,9,0.11551142244053929,3.11234976965835
2371,B2B Product 2371,IT Hardware,Brand_43,618.9291050611467,50,0.11003458679371984,4.663862532882877
2372,B2B Product 2372,Raw Materials,Brand_3,1318.5116884702984,41,0.10921549081573419,3.6860635989777935
2373,B2B Product 2373,Safety Equipment,Brand_34,4782.784732111209,78,0.2131794585495796,4.294923569597135
2374,B2B Product 2374,Raw Materials,Brand_8,4662.788644094113,26,0.14562030863751207,4.778449885943173
2375,B2B Product 2375,Office Supplies,Brand_40,2932.645185455275,83,0.256768807566227,4.659474519514014
2376,B2B Product 2376,Raw Materials,Brand_7,3532.424598297572,85,0.2887043956465594,3.313353680969232
2377,B2B Product 2377,Industrial Equipment,Brand_22,1159.5103776559704,90,0.1490048011834098,4.879545509790009
2378,B2B Product 2378,Office Supplies,Brand_10,748.984397256139,6,0.22871859628580005,4.124586465836328
2379,B2B Product 2379,IT Hardware,Brand_38,2151.594138701277,40,0.2183444231327189,3.9012126765803226
2380,B2B Product 2380,Raw Materials,Brand_4,549.2569389958747,84,0.21930407062613377,3.0799278555534357
2381,B2B Product 2381,Safety Equipment,Brand_10,2591.8527501120366,54,0.15994663211100596,4.91210634325758
2382,B2B Product 2382,Office Furniture,Brand_14,3428.401101692315,77,0.29883879281653747,3.7469984410344574
2383,B2B Product 2383,Safety Equipment,Brand_26,110.91879979498854,82,0.1582796497782566,3.602890374212929
2384,B2B Product 2384,Office Supplies,Brand_13,987.312265329391,10,0.20109248889285597,4.741870158593417
2385,B2B Product 2385,Raw Materials,Brand_20,4958.492940873393,81,0.19502838869916966,3.9782337119499256
2386,B2B Product 2386,Raw Materials,Brand_13,4148.955846127767,13,0.08658732540428037,4.854534289836246
2387,B2B Product 2387,IT Hardware,Brand_18,203.94685966944866,62,0.08833352364418888,3.074842446597915
2388,B2B Product 2388,Raw Materials,Brand_31,1711.7162343515213,87,0.08325535559238652,4.54245000697935
2389,B2B Product 2389,Raw Materials,Brand_9,2043.41832655055,46,0.07055415888050913,3.1283936988323138
2390,B2B Product 2390,IT Hardware,Brand_49,1291.1681947994234,77,0.20448376185474332,3.549165389336067
2391,B2B Product 2391,Industrial Equipment,Brand_47,4914.759336521992,9,0.1826359629300216,3.813969145862844
2392,B2B Product 2392,Industrial Equipment,Brand_23,99.71865902495853,32,0.2454765878491591,3.8655290503297155
2393,B2B Product 2393,Office Supplies,Brand_37,2975.452666669781,8,0.1742924601241213,4.312227252826155
2394,B2B Product 2394,Manufacturing Tools,Brand_29,3873.1661093264074,91,0.20301214042944005,3.0460182291814846
2395,B2B Product 2395,Safety Equipment,Brand_31,3717.9060978589146,89,0.13198128708319168,4.9504969909250205
2396,B2B Product 2396,Manufacturing Tools,Brand_4,3711.9740387771503,65,0.25334209083591647,3.162410424107442
2397,B2B Product 2397,IT Hardware,Brand_4,4107.918380512231,69,0.2547494830019612,3.175322013720845
2398,B2B Product 2398,Safety Equipment,Brand_17,1466.9611839293361,12,0.2150524237513871,4.006397232865732
2399,B2B Product 2399,Raw Materials,Brand_6,4969.119702332804,53,0.1727234122039677,4.25864422879622
2400,B2B Product 2400,Raw Materials,Brand_2,1378.5370258405442,85,0.14118728474437514,4.49886873556078
2401,B2B Product 2401,IT Hardware,Brand_37,3362.5997231616384,78,0.21349244263268713,4.679004048631501
2402,B2B Product 2402,IT Hardware,Brand_25,533.9984020252298,89,0.07192346985855062,3.236619614943475
2403,B2B Product 2403,Office Furniture,Brand_18,2132.8185717841575,18,0.10618980646402999,3.526590702736522
2404,B2B Product 2404,Raw Materials,Brand_48,423.3291468131731,25,0.18032989801055865,4.196794993647696
2405,B2B Product 2405,Raw Materials,Brand_2,3894.1149221789456,32,0.22264255892823942,4.3496391180771266
2406,B2B Product 2406,Office Furniture,Brand_13,865.7032753128842,78,0.21731662163377058,3.6101803083683297
2407,B2B Product 2407,IT Hardware,Brand_29,2082.009084346985,29,0.10317311743691375,4.609466437944425
2408,B2B Product 2408,Safety Equipment,Brand_35,605.7562155583759,92,0.0756495199505031,3.681309530735823
2409,B2B Product 2409,IT Hardware,Brand_21,2013.0497958495664,41,0.07393509921056453,3.872102792987688
2410,B2B Product 2410,Safety Equipment,Brand_29,1072.4815574601982,87,0.19505966848299544,4.296939496353501
2411,B2B Product 2411,Office Furniture,Brand_30,3640.8281513683237,78,0.10024622989921454,4.278126527070816
2412,B2B Product 2412,Industrial Equipment,Brand_38,4091.108462722628,9,0.22368098429900735,4.554606614691233
2413,B2B Product 2413,IT Hardware,Brand_11,2884.007846254498,57,0.10529471105469272,3.9189228402418057
2414,B2B Product 2414,Office Furniture,Brand_14,2332.311770233892,69,0.2660833261486595,4.752429513672839
2415,B2B Product 2415,Manufacturing Tools,Brand_5,4560.166652056687,43,0.144110006872103,3.800750089721976
2416,B2B Product 2416,Industrial Equipment,Brand_11,1781.6342145873787,59,0.23021971056690954,4.618939143460614
2417,B2B Product 2417,IT Hardware,Brand_9,2305.0721748109295,9,0.2565830597792642,4.981775870207626
2418,B2B Product 2418,Office Furniture,Brand_25,4415.019764344501,44,0.17726395673939,4.419885742802927
2419,B2B Product 2419,Office Furniture,Brand_40,4780.929927503253,92,0.2570947561311231,4.933620352648302
2420,B2B Product 2420,Raw Materials,Brand_21,4804.664987812848,43,0.17493928455610297,3.9774903016617094
2421,B2B Product 2421,IT Hardware,Brand_18,3874.1271377152966,45,0.2973460725164092,4.4137081542394965
2422,B2B Product 2422,Manufacturing Tools,Brand_26,3195.4166821253643,11,0.19344364732498998,3.7316754111149493
2423,B2B Product 2423,Office Furniture,Brand_44,844.4079473733249,13,0.22321900914808435,4.531188551541786
2424,B2B Product 2424,Manufacturing Tools,Brand_33,1264.2126389263035,88,0.22017464994180608,4.184361892599311
2425,B2B Product 2425,Raw Materials,Brand_32,2435.9344191994915,74,0.10365598557511256,3.266692246842644
2426,B2B Product 2426,Manufacturing Tools,Brand_3,3241.968298371439,39,0.180674355896702,4.883224968520437
2427,B2B Product 2427,Manufacturing Tools,Brand_43,4700.567949988092,97,0.09793026467313497,4.781541304684661
2428,B2B Product 2428,Office Furniture,Brand_9,3155.9554079501127,16,0.2123875377628433,4.132873067862409
2429,B2B Product 2429,Safety Equipment,Brand_33,4565.003897733657,45,0.14136647779835565,3.4160260667604287
2430,B2B Product 2430,Office Supplies,Brand_10,1509.7827818714527,24,0.2951289892151517,4.406820740494061
2431,B2B Product 2431,Safety Equipment,Brand_46,2459.374776938754,13,0.06983320802702468,4.928248866936457
2432,B2B Product 2432,Manufacturing Tools,Brand_44,3966.9591075300937,92,0.051537489647393006,4.542698153166499
2433,B2B Product 2433,Raw Materials,Brand_22,1214.9323571838697,82,0.0549933557050649,4.680212836529252
2434,B2B Product 2434,Raw Materials,Brand_27,4839.38082488899,85,0.2735455207784335,4.046176140521315
2435,B2B Product 2435,Office Supplies,Brand_39,1515.7817301101488,74,0.07038835534214137,4.175529055350043
2436,B2B Product 2436,Industrial Equipment,Brand_25,4580.858866847435,20,0.25021263957953177,3.877574467473411
2437,B2B Product 2437,Manufacturing Tools,Brand_34,2508.1570242352577,7,0.17627336379082004,3.79890543282401
2438,B2B Product 2438,Raw Materials,Brand_36,1262.1296828230677,8,0.1460873660231915,3.132214004468915
2439,B2B Product 2439,Raw Materials,Brand_29,3023.69957224147,94,0.2626681704959971,3.5186061371289687
2440,B2B Product 2440,IT Hardware,Brand_25,3123.4670899918815,60,0.21427066324540894,3.502265905674666
2441,B2B Product 2441,Office Furniture,Brand_46,3617.4272187089173,85,0.1425942370425476,4.926852355773034
2442,B2B Product 2442,IT Hardware,Brand_8,1302.2303488727416,56,0.2739192014711842,4.058216587626761
2443,B2B Product 2443,IT Hardware,Brand_32,181.30029516795443,58,0.15807096355329636,4.300852309037406
2444,B2B Product 2444,Safety Equipment,Brand_46,4466.112350496136,75,0.22110657550217594,3.517502929151087
2445,B2B Product 2445,IT Hardware,Brand_43,909.0928462715935,87,0.2388662094005638,3.717583887890085
2446,B2B Product 2446,Manufacturing Tools,Brand_21,416.5775062178347,98,0.1322432955983902,3.6882457757900484
2447,B2B Product 2447,Safety Equipment,Brand_19,3955.7152451530897,12,0.0683086674712247,4.373521516933656
2448,B2B Product 2448,Raw Materials,Brand_31,1605.7069628287213,62,0.29257572348486044,3.015991749956477
2449,B2B Product 2449,Manufacturing Tools,Brand_12,1328.7405669782488,40,0.2891793012843232,3.332394294492438
2450,B2B Product 2450,Safety Equipment,Brand_21,4057.2834000656876,1,0.2958517935295685,4.0313780726462625
2451,B2B Product 2451,IT Hardware,Brand_40,4450.890951288013,97,0.2151756673621263,4.768863658966976
2452,B2B Product 2452,Raw Materials,Brand_42,466.296541622718,40,0.27012937665407255,3.2532488331360994
2453,B2B Product 2453,Manufacturing Tools,Brand_42,1123.966365745512,15,0.17005471250216087,4.037451790580031
2454,B2B Product 2454,Safety Equipment,Brand_1,3702.7586322746997,57,0.2753278055537243,4.526033490968224
2455,B2B Product 2455,Office Supplies,Brand_40,1121.510375439838,83,0.09356156722382884,3.007873474598406
2456,B2B Product 2456,Safety Equipment,Brand_33,99.97925201482799,87,0.18116480543248975,4.959582905791363
2457,B2B Product 2457,Manufacturing Tools,Brand_18,1167.9527732651536,38,0.23409576503659768,4.393451875926788
2458,B2B Product 2458,Safety Equipment,Brand_17,1761.4839672170235,25,0.20038066957524436,4.596511635404132
2459,B2B Product 2459,Office Furniture,Brand_35,4318.551864822539,78,0.13212165496499417,4.4344507909582624
2460,B2B Product 2460,Safety Equipment,Brand_6,432.4793787050525,11,0.19723038341755456,4.635533288215269
2461,B2B Product 2461,IT Hardware,Brand_29,2780.2900155461734,35,0.1563170824716722,3.747944200995895
2462,B2B Product 2462,Safety Equipment,Brand_39,1724.379317886148,96,0.16768749128243893,3.266771174390171
2463,B2B Product 2463,Raw Materials,Brand_6,1159.9267308479923,10,0.13155915234579818,3.6956924030857325
2464,B2B Product 2464,Manufacturing Tools,Brand_39,108.00762125097589,28,0.2528922333821496,4.9492566809340754
2465,B2B Product 2465,Office Furniture,Brand_36,4222.602313810686,83,0.08683057158750314,3.55607404023041
2466,B2B Product 2466,IT Hardware,Brand_35,202.64965752905934,86,0.29220356838150313,3.5875732598974084
2467,B2B Product 2467,Office Supplies,Brand_6,1157.2183391913456,98,0.16586849037812934,3.4447512445075423
2468,B2B Product 2468,Raw Materials,Brand_45,3455.47276940103,69,0.24021199097081714,4.715529630438681
2469,B2B Product 2469,Raw Materials,Brand_33,2001.4049437868123,60,0.21589918764186894,3.9480320237673707
2470,B2B Product 2470,Office Furniture,Brand_27,1108.7108359760778,31,0.15431230351400876,3.410696219462878
2471,B2B Product 2471,Raw Materials,Brand_31,3701.601996984423,21,0.11704021497280438,4.06410846506599
2472,B2B Product 2472,Industrial Equipment,Brand_49,4610.024457501778,62,0.21773734938883138,3.348167242547624
2473,B2B Product 2473,Industrial Equipment,Brand_33,4260.018666405359,16,0.22302225398383357,3.1326279130068047
2474,B2B Product 2474,Manufacturing Tools,Brand_31,664.8930670425675,61,0.06252279830521913,4.292594426223658
2475,B2B Product 2475,Industrial Equipment,Brand_17,1325.7634106813512,38,0.17161357615137185,3.7338141493157595
2476,B2B Product 2476,Safety Equipment,Brand_16,4192.355888574352,88,0.27005486952922486,4.6563557347357225
2477,B2B Product 2477,IT Hardware,Brand_17,4354.521361575117,15,0.18014818778473668,3.8386364952944185
2478,B2B Product 2478,Office Supplies,Brand_33,2578.0380952939786,10,0.15275875699181274,4.252411574722365
2479,B2B Product 2479,Safety Equipment,Brand_37,4661.894414241899,90,0.06838680416270436,3.707181371504263
2480,B2B Product 2480,Safety Equipment,Brand_43,3858.5167001850896,24,0.17504362172470095,4.97554098305498
2481,B2B Product 2481,Safety Equipment,Brand_20,1266.5641716930272,71,0.15544132771982572,3.007781722100421
2482,B2B Product 2482,Raw Materials,Brand_20,4597.93122018974,30,0.11956305647049574,4.199991536009499
2483,B2B Product 2483,Manufacturing Tools,Brand_26,2027.1914383289145,92,0.26181207578012017,4.620723893649492
2484,B2B Product 2484,Safety Equipment,Brand_26,230.69603378712497,83,0.23211010461767612,3.676913677523456
2485,B2B Product 2485,Industrial Equipment,Brand_36,2908.856700950495,86,0.18732930505575512,4.5193163749360545
2486,B2B Product 2486,Manufacturing Tools,Brand_38,3368.0945580564394,54,0.09367921162778613,4.578819437748653
2487,B2B Product 2487,Manufacturing Tools,Brand_49,1044.9566254279289,26,0.1221854283486294,4.0410997397514485
2488,B2B Product 2488,IT Hardware,Brand_3,4775.509822289112,81,0.2415286469154545,3.371482521174859
2489,B2B Product 2489,Safety Equipment,Brand_31,3263.4445921100814,26,0.19676391230874668,4.584339369604374
2490,B2B Product 2490,Safety Equipment,Brand_41,4727.57123746593,39,0.14596953037018123,3.707819341694539
2491,B2B Product 2491,Raw Materials,Brand_21,812.474572665796,22,0.1814542210949589,3.0516451942170653
2492,B2B Product 2492,Safety Equipment,Brand_24,4788.103404765051,89,0.2803711293093659,3.3741088395313383
2493,B2B Product 2493,Industrial Equipment,Brand_31,1679.3395438482864,38,0.15589774076511376,3.1261685259511474
2494,B2B Product 2494,Industrial Equipment,Brand_20,4992.141135883146,19,0.24709067673253593,4.468837698253297
2495,B2B Product 2495,Industrial Equipment,Brand_20,3334.9163440497127,51,0.12060615479336508,4.65451527245608
2496,B2B Product 2496,Safety Equipment,Brand_46,2425.373591852367,16,0.1883715581740838,3.2022246462147885
2497,B2B Product 2497,Industrial Equipment,Brand_48,1825.5592331765995,81,0.17547098189163607,4.242324869035934
2498,B2B Product 2498,Office Supplies,Brand_16,3620.821857618763,91,0.1453047068107292,4.919716694187299
2499,B2B Product 2499,IT Hardware,Brand_35,4042.0657014117755,13,0.24197464457231876,3.591419741157818
2500,B2B Product 2500,Safety Equipment,Brand_46,2276.7533962242564,16,0.2866223667315133,3.6678581136628914
2501,B2B Product 2501,Manufacturing Tools,Brand_1,577.7859553527022,6,0.14210081631063237,3.9279089244750693
2502,B2B Product 2502,Office Supplies,Brand_36,4303.445680062312,62,0.19359026337417956,4.072515329480978
2503,B2B Product 2503,Raw Materials,Brand_31,1122.6767960259313,80,0.11383548434666411,4.649733686365897
2504,B2B Product 2504,Manufacturing Tools,Brand_40,3917.0417229096197,74,0.17242701982051,4.590287256240483
2505,B2B Product 2505,Manufacturing Tools,Brand_42,3211.025692702032,60,0.1899566310554242,4.860319994364219
2506,B2B Product 2506,Manufacturing Tools,Brand_13,4561.615604360275,5,0.21502233452630715,4.448555665787075
2507,B2B Product 2507,Office Supplies,Brand_36,1947.0970349948107,72,0.1654357115502899,3.6984384809525186
2508,B2B Product 2508,IT Hardware,Brand_33,2713.1066084900463,92,0.2154539927526255,4.292378781120698
2509,B2B Product 2509,Raw Materials,Brand_39,2256.246226035194,52,0.29568886994073845,4.124330253313475
2510,B2B Product 2510,Industrial Equipment,Brand_5,3719.205210856379,48,0.1277908267350481,4.922266451786786
2511,B2B Product 2511,Office Supplies,Brand_21,1984.843285339865,62,0.18065917831262707,3.927664133921172
2512,B2B Product 2512,Industrial Equipment,Brand_13,644.7224127619826,61,0.18464349291245202,4.71674849674168
2513,B2B Product 2513,Manufacturing Tools,Brand_30,148.66073310193514,56,0.18877656676654603,4.111134009264306
2514,B2B Product 2514,Industrial Equipment,Brand_9,2303.357643006109,62,0.17783903503356863,3.824378207020798
2515,B2B Product 2515,IT Hardware,Brand_16,3041.3746873818777,49,0.12798855967612527,3.4852068635591813
2516,B2B Product 2516,Industrial Equipment,Brand_44,4061.7969091589052,38,0.2282107236294702,4.264341322736046
2517,B2B Product 2517,Office Supplies,Brand_13,4196.7085982770295,15,0.19770252115034492,4.143836374918292
2518,B2B Product 2518,Manufacturing Tools,Brand_46,403.44041266535584,90,0.09630990140390626,3.44990120917292
2519,B2B Product 2519,Manufacturing Tools,Brand_39,3362.2903291298967,67,0.1277426844649734,4.220321415057936
2520,B2B Product 2520,Office Furniture,Brand_4,4981.014730042323,5,0.07579920758315158,3.487172390447093
2521,B2B Product 2521,Office Supplies,Brand_25,4298.162910791011,40,0.2597566031441811,4.9402502122595005
2522,B2B Product 2522,IT Hardware,Brand_20,4917.762919368532,22,0.2568955221396017,4.020256353901979
2523,B2B Product 2523,Office Supplies,Brand_18,4861.921777989563,60,0.2339104341243451,4.936818802860664
2524,B2B Product 2524,Office Supplies,Brand_8,2045.6606970072926,54,0.24464219404264953,3.9454283024575254
2525,B2B Product 2525,Industrial Equipment,Brand_20,2854.8205428604415,83,0.2986008796052371,4.979683041771011
2526,B2B Product 2526,Industrial Equipment,Brand_8,1388.8595187377625,38,0.12801718080055596,4.292024845936624
2527,B2B Product 2527,Raw Materials,Brand_44,4623.632467177358,11,0.16626777884843663,3.291250180626883
2528,B2B Product 2528,Safety Equipment,Brand_13,1563.945095144177,11,0.12774273100146244,4.301561542212231
2529,B2B Product 2529,Industrial Equipment,Brand_24,2518.6324096164076,93,0.16847854287000807,4.52730266384593
2530,B2B Product 2530,Manufacturing Tools,Brand_20,1379.0006322931163,5,0.23523109452836888,4.834010938853364
2531,B2B Product 2531,Office Supplies,Brand_20,957.3753554767752,68,0.1990774029882505,4.2509844577537
2532,B2B Product 2532,IT Hardware,Brand_27,1887.8167381984715,2,0.17503926092032068,4.796075523981945
2533,B2B Product 2533,Manufacturing Tools,Brand_43,2759.086162966522,16,0.1064165591765953,3.2434429373023193
2534,B2B Product 2534,Industrial Equipment,Brand_33,887.6383647323145,31,0.13023855973004117,3.4289216153885773
2535,B2B Product 2535,Office Supplies,Brand_12,2327.849865632111,99,0.18377892502199883,3.1804485270627723
2536,B2B Product 2536,Office Supplies,Brand_14,1369.5242364264757,61,0.07122204958196025,3.5827063715346763
2537,B2B Product 2537,Raw Materials,Brand_25,1734.4662990560707,27,0.13065133387691757,3.4859366623088714
2538,B2B Product 2538,Office Furniture,Brand_26,3620.3657930840122,61,0.22987107355635727,3.940044410408026
2539,B2B Product 2539,Raw Materials,Brand_28,2909.3115184715916,7,0.08604110448615661,3.374545014824644
2540,B2B Product 2540,Raw Materials,Brand_3,1183.7436074983793,63,0.08925866390627822,4.313671919719272
2541,B2B Product 2541,Manufacturing Tools,Brand_5,614.3200042402307,47,0.20469127014967936,4.037968333554444
2542,B2B Product 2542,IT Hardware,Brand_46,4232.454039436818,67,0.16456705759848195,3.6665172439873603
2543,B2B Product 2543,Manufacturing Tools,Brand_10,4576.778676453449,26,0.053055581534723964,4.552501310799093
2544,B2B Product 2544,Raw Materials,Brand_43,3071.0694022104244,14,0.22094945963951673,4.011661374639621
2545,B2B Product 2545,Manufacturing Tools,Brand_34,1706.0561569634403,86,0.1112753362307251,3.190399990443977
2546,B2B Product 2546,Safety Equipment,Brand_46,1163.2381219360554,58,0.23660028106283404,3.448890550270489
2547,B2B Product 2547,Industrial Equipment,Brand_16,3073.668859124863,88,0.13720167142561945,4.186909957651972
2548,B2B Product 2548,Safety Equipment,Brand_24,928.6691305884164,68,0.19573076896274055,3.771772772736191
2549,B2B Product 2549,Office Supplies,Brand_4,4363.110233033082,41,0.23773793864628562,4.609939422795717
2550,B2B Product 2550,Raw Materials,Brand_1,4488.773760071511,35,0.2745299515696097,3.4064263343077785
2551,B2B Product 2551,Office Supplies,Brand_3,1354.6301555964162,41,0.1230956092147482,4.050077266346248
2552,B2B Product 2552,Manufacturing Tools,Brand_18,1003.3974414841401,55,0.1754900957288711,4.554048127103082
2553,B2B Product 2553,Office Supplies,Brand_33,2202.5416037903897,1,0.26369049879869755,3.980497203335914
2554,B2B Product 2554,Raw Materials,Brand_28,1185.6400316375946,13,0.07250029351430597,4.703369521719617
2555,B2B Product 2555,IT Hardware,Brand_29,1988.4285041320343,44,0.10736279587356011,4.730001877132777
2556,B2B Product 2556,Raw Materials,Brand_18,1855.7118405043811,58,0.09163121582469226,3.80713840866728
2557,B2B Product 2557,IT Hardware,Brand_12,311.67519384306445,35,0.2356689054166542,3.3081961319369064
2558,B2B Product 2558,Manufacturing Tools,Brand_5,4883.18920220074,69,0.07636252723236532,3.256658438866533
2559,B2B Product 2559,Manufacturing Tools,Brand_6,2290.9402543573296,8,0.12465280964348642,3.108308132276365
2560,B2B Product 2560,Industrial Equipment,Brand_4,482.2048212294195,14,0.2519133850702329,4.143586944092613
2561,B2B Product 2561,Office Furniture,Brand_18,3622.9747264223433,38,0.1513798889270841,4.39304785668325
2562,B2B Product 2562,Office Supplies,Brand_24,3082.132276154839,31,0.07298689923735609,3.3762894146449414
2563,B2B Product 2563,IT Hardware,Brand_48,2112.2288208275095,60,0.13748162399380304,4.094359628711322
2564,B2B Product 2564,Manufacturing Tools,Brand_45,1132.4095627523607,7,0.2507657649708704,3.94385754009528
2565,B2B Product 2565,Manufacturing Tools,Brand_34,1378.9529620009378,90,0.052117227612503966,4.6553664786965285
2566,B2B Product 2566,IT Hardware,Brand_49,1018.3911599646992,27,0.2009811689506889,3.1059788242900783
2567,B2B Product 2567,Office Furniture,Brand_15,4327.096991149279,2,0.24720854063579567,3.948085438322734
2568,B2B Product 2568,Office Supplies,Brand_2,3325.7488341769763,17,0.28463192357621525,3.7292064669664917
2569,B2B Product 2569,Office Furniture,Brand_25,3228.6028380888597,30,0.256188279633361,4.62481850833648
2570,B2B Product 2570,Office Furniture,Brand_36,3873.6347330586636,48,0.1395288421204438,3.2149831561976354
2571,B2B Product 2571,IT Hardware,Brand_25,3306.3804275385346,62,0.16037047876917615,4.39162397488789
2572,B2B Product 2572,Office Furniture,Brand_38,802.6072337385423,57,0.056404987610683396,4.773663769287541
2573,B2B Product 2573,Manufacturing Tools,Brand_39,2293.5359535678745,64,0.16651297750293276,4.770981166745508
2574,B2B Product 2574,Office Furniture,Brand_21,3728.108692667068,45,0.2979926391725734,3.2628347531056194
2575,B2B Product 2575,Industrial Equipment,Brand_42,482.2243004410664,68,0.12549119597536107,3.1153549977337924
2576,B2B Product 2576,IT Hardware,Brand_9,1283.8155271624746,86,0.06328454747730887,3.8833479012029044
2577,B2B Product 2577,Office Supplies,Brand_19,2540.23977828979,65,0.20368230556291572,4.584331450788933
2578,B2B Product 2578,Manufacturing Tools,Brand_7,3660.0933997390866,83,0.08830224011989758,4.97093372022492
2579,B2B Product 2579,Industrial Equipment,Brand_49,3103.1417356382203,5,0.07782964648709324,4.856463585303851
2580,B2B Product 2580,Office Supplies,Brand_45,1313.0613969077324,16,0.24582060289911628,4.84724591888175
2581,B2B Product 2581,Raw Materials,Brand_41,4940.896418107781,35,0.17908161033522818,4.459586895364774
2582,B2B Product 2582,IT Hardware,Brand_7,4168.811343865269,20,0.24481196172812186,3.2345433838660207
2583,B2B Product 2583,Office Furniture,Brand_39,1350.5133402850895,78,0.20966789834809096,4.199794653400845
2584,B2B Product 2584,Office Supplies,Brand_16,681.3001233400666,33,0.12364072882767345,3.146221680834831
2585,B2B Product 2585,Raw Materials,Brand_4,4589.756183010376,79,0.1320015294173169,4.569043919832743
2586,B2B Product 2586,Safety Equipment,Brand_32,4077.3366402997776,57,0.23626702555930762,4.34751435539668
2587,B2B Product 2587,Safety Equipment,Brand_24,4775.017149503806,72,0.28393631236125777,3.702020961945338
2588,B2B Product 2588,Office Supplies,Brand_17,127.43718753857992,95,0.2717117127670671,3.3168772171253855
2589,B2B Product 2589,Office Supplies,Brand_33,1372.7093638953636,72,0.24843205798948037,3.871973585539261
2590,B2B Product 2590,IT Hardware,Brand_41,4489.4971334927495,49,0.12002315686354899,3.0224644917751093
2591,B2B Product 2591,Office Furniture,Brand_12,2050.828991687912,21,0.2748823463427523,4.606566075387672
2592,B2B Product 2592,Safety Equipment,Brand_31,1898.870577138353,55,0.09267295573522157,4.898426141240785
2593,B2B Product 2593,IT Hardware,Brand_24,3264.9088818448354,13,0.2701930054261212,3.3802353722672667
2594,B2B Product 2594,Safety Equipment,Brand_31,1786.6957771449322,46,0.23316233040408396,3.4234425034845866
2595,B2B Product 2595,Safety Equipment,Brand_49,4483.06324415566,7,0.1558324503304518,4.146003832139966
