transaction_id,user_id,product_id,quantity,unit_price,total_amount,transaction_date,payment_terms
10961,670,4673,70,3382.0102387801962,37382.51081992605,2024-04-01 16:00:00,Cash
10962,1533,1394,96,2111.592584887967,46264.4204702524,2024-04-01 17:00:00,Net 30
10963,1762,1162,4,2680.245132548838,46269.98839219902,2024-04-01 18:00:00,Credit
10964,199,80,84,324.69485704146916,26712.08024576652,2024-04-01 19:00:00,Net 60
10965,1879,2980,99,2523.284432396387,33054.282928003864,2024-04-01 20:00:00,Net 30
10966,725,4611,65,4116.883808065386,25755.161571158955,2024-04-01 21:00:00,Net 60
10967,273,1783,60,1231.3774208642687,18656.062557619094,2024-04-01 22:00:00,Net 60
10968,223,2055,19,2016.5628317488242,27048.443782742153,2024-04-01 23:00:00,Net 30
10969,1424,900,35,476.651356638988,27562.240552915897,2024-04-02 00:00:00,Net 60
10970,1406,3111,31,1855.276266038481,45135.96467191251,2024-04-02 01:00:00,Cash
10971,1500,2843,23,2638.2568703841166,20452.23819715817,2024-04-02 02:00:00,Credit
10972,1970,4111,83,2763.691657994204,20408.77583923698,2024-04-02 03:00:00,Cash
10973,305,3437,74,195.10082998091045,39850.87133129057,2024-04-02 04:00:00,Cash
10974,1926,1978,1,1478.1036426412995,5369.860272821522,2024-04-02 05:00:00,Net 60
10975,1341,535,75,2593.1136075384006,32158.323690521887,2024-04-02 06:00:00,Net 30
10976,440,2827,26,4155.839891826103,33077.50364111794,2024-04-02 07:00:00,Net 60
10977,154,4842,87,4010.0337537332507,34707.55620026117,2024-04-02 08:00:00,Cash
10978,935,1459,68,3621.8939696589537,39674.802180330065,2024-04-02 09:00:00,Cash
10979,1958,1482,25,1486.895827100713,47506.85638745877,2024-04-02 10:00:00,Net 60
10980,1882,2573,72,2592.2476539519553,37406.48551380192,2024-04-02 11:00:00,Net 30
10981,1911,4837,8,4302.89894004624,11532.590913757418,2024-04-02 12:00:00,Net 30
10982,1343,2639,77,1909.38599088559,17835.19450835552,2024-04-02 13:00:00,Net 60
10983,1420,235,53,1806.0923917345176,37513.63453220535,2024-04-02 14:00:00,Net 60
10984,1855,2043,86,1329.1772814449664,40869.20709421907,2024-04-02 15:00:00,Credit
10985,640,2020,79,3985.9544488793763,20835.468913833407,2024-04-02 16:00:00,Cash
10986,272,2407,47,2298.3908834444705,31422.83407450839,2024-04-02 17:00:00,Credit
10987,511,2721,64,4984.39277526805,22719.95022827403,2024-04-02 18:00:00,Net 30
10988,647,834,65,4843.725411959731,13605.897918445455,2024-04-02 19:00:00,Net 30
10989,1616,3486,33,705.3273361183205,7464.145189632601,2024-04-02 20:00:00,Credit
10990,782,203,99,1906.4998895874432,45322.52175845221,2024-04-02 21:00:00,Net 30
10991,1875,932,4,2641.38329166189,25883.718008905445,2024-04-02 22:00:00,Credit
10992,1889,4982,24,3505.17657428974,6192.750703075182,2024-04-02 23:00:00,Net 60
10993,1612,4461,56,3920.88211822982,16462.210696694707,2024-04-03 00:00:00,Net 60
10994,1103,244,46,3572.812110921889,32043.146339999454,2024-04-03 01:00:00,Net 60
10995,1862,3254,89,3259.8632876096976,29651.93688955041,2024-04-03 02:00:00,Net 60
10996,1291,3284,66,1933.07136861473,6928.024689725525,2024-04-03 03:00:00,Credit
10997,731,772,59,4486.1924548261095,25197.054990784633,2024-04-03 04:00:00,Credit
10998,1486,1977,20,2815.8063073625854,47472.20745686432,2024-04-03 05:00:00,Cash
10999,1882,3167,16,1021.1840929884955,9930.224539730232,2024-04-03 06:00:00,Cash
11000,449,3440,5,1976.5660522332623,45246.91608225907,2024-04-03 07:00:00,Net 30
11001,1936,834,17,824.1234453096095,31460.662893318382,2024-04-03 08:00:00,Net 30
11002,308,4765,65,1343.6502053134204,20883.433840898917,2024-04-03 09:00:00,Credit
11003,226,1926,27,4366.246634327039,25405.42464833795,2024-04-03 10:00:00,Credit
11004,1716,2090,78,1870.3920691783487,27675.715149933934,2024-04-03 11:00:00,Credit
11005,1034,4114,77,1468.0687229593793,5669.202075323148,2024-04-03 12:00:00,Net 60
11006,508,2852,78,2807.829534620518,19815.199672890645,2024-04-03 13:00:00,Credit
11007,1329,4970,49,4995.355624168042,38401.33793377887,2024-04-03 14:00:00,Cash
11008,1253,3159,68,4475.732893049154,23402.058483946228,2024-04-03 15:00:00,Net 60
11009,49,3567,65,449.37225925939475,30818.985834977797,2024-04-03 16:00:00,Net 60
11010,175,4569,98,3819.846113097646,5880.33872744218,2024-04-03 17:00:00,Credit
11011,1653,2383,61,2235.692464032289,12437.943350498419,2024-04-03 18:00:00,Net 30
11012,45,985,9,910.7856159179532,38106.902549126076,2024-04-03 19:00:00,Credit
11013,1027,3359,50,3365.7399802324294,784.4085416789837,2024-04-03 20:00:00,Credit
11014,55,3691,42,564.7210240104548,6118.2484288212645,2024-04-03 21:00:00,Cash
11015,1299,4318,28,1812.2009365007107,25211.26650146007,2024-04-03 22:00:00,Net 30
11016,1462,4373,58,3019.5832360463082,49438.37164170692,2024-04-03 23:00:00,Cash
11017,871,2923,31,2156.418067431401,2710.2198173369325,2024-04-04 00:00:00,Cash
11018,117,4557,80,2753.2154353385513,32940.704951103806,2024-04-04 01:00:00,Credit
11019,1046,1307,93,4444.233626599986,42979.50703041443,2024-04-04 02:00:00,Cash
11020,1826,3386,45,977.6800493405102,6367.560782455473,2024-04-04 03:00:00,Net 60
11021,1018,4918,55,1263.1100427515219,37663.217625169265,2024-04-04 04:00:00,Net 60
11022,405,749,67,2885.496522915642,34839.075300395976,2024-04-04 05:00:00,Net 60
11023,1556,3077,79,404.9922411128728,4855.011776079318,2024-04-04 06:00:00,Cash
11024,687,863,16,717.0151798314984,16316.89921176769,2024-04-04 07:00:00,Net 30
11025,1182,62,4,1151.2080205489565,16216.514935413114,2024-04-04 08:00:00,Net 30
11026,333,4978,78,500.2663683373701,40247.57839423294,2024-04-04 09:00:00,Net 60
11027,44,903,9,2765.4933562590945,33965.11168584117,2024-04-04 10:00:00,Credit
11028,1559,3998,20,4785.50442500226,26993.308538420442,2024-04-04 11:00:00,Credit
11029,1628,4723,91,4018.473772977987,15869.873167406571,2024-04-04 12:00:00,Cash
11030,70,2952,43,1884.6578317515043,2001.3190267268517,2024-04-04 13:00:00,Credit
11031,1774,489,61,288.697458861619,23406.159417347706,2024-04-04 14:00:00,Credit
11032,1378,4534,73,3108.2274747649903,49979.864005139694,2024-04-04 15:00:00,Net 60
11033,23,4479,69,3128.8850796975626,37749.858255587606,2024-04-04 16:00:00,Net 60
11034,1715,4670,90,1239.7925173211115,29194.64633776971,2024-04-04 17:00:00,Net 60
11035,1115,4335,14,496.2056864550859,36706.40189443699,2024-04-04 18:00:00,Net 60
11036,1352,4857,74,2518.448161555003,35297.782432808744,2024-04-04 19:00:00,Net 30
11037,1997,2174,64,3262.1060148768624,28169.490132078816,2024-04-04 20:00:00,Net 60
11038,1260,3953,52,2301.717342825631,39610.847312262704,2024-04-04 21:00:00,Net 60
11039,861,3792,2,4477.062007518887,45051.55332253493,2024-04-04 22:00:00,Net 30
11040,87,4578,49,1031.008096221073,38898.725270268114,2024-04-04 23:00:00,Cash
11041,1137,4910,32,4155.598452005921,27668.199461408687,2024-04-05 00:00:00,Credit
11042,668,4388,2,2636.432968173319,23791.643718702264,2024-04-05 01:00:00,Cash
11043,677,2252,20,300.671177066886,39303.53790181082,2024-04-05 02:00:00,Cash
11044,112,2426,46,4361.467774310279,29758.288163104575,2024-04-05 03:00:00,Cash
11045,158,643,59,4567.420105658487,18849.755949569306,2024-04-05 04:00:00,Credit
11046,409,3072,77,444.75076242795865,11536.668328944286,2024-04-05 05:00:00,Net 60
11047,1155,1552,26,281.5312405046111,22703.51961013736,2024-04-05 06:00:00,Cash
11048,1528,3662,74,1547.9278048533668,25531.57742139033,2024-04-05 07:00:00,Net 60
11049,1926,3092,80,4027.7615916587156,4811.134325189109,2024-04-05 08:00:00,Net 60
11050,1501,1244,88,4529.561229498129,22699.154334597977,2024-04-05 09:00:00,Credit
11051,1838,3141,42,4926.489204058097,40823.5633700077,2024-04-05 10:00:00,Net 30
11052,1394,3845,46,3238.4381498135654,208.02842484445753,2024-04-05 11:00:00,Net 60
11053,473,2225,20,2279.0289964425883,24254.183644342836,2024-04-05 12:00:00,Credit
11054,534,316,96,769.3684053443848,16216.858676901922,2024-04-05 13:00:00,Net 60
11055,678,804,99,3388.288770105865,11408.44200839063,2024-04-05 14:00:00,Net 30
11056,263,306,62,2920.666431965932,47717.00196878954,2024-04-05 15:00:00,Net 30
11057,895,165,53,4533.684868249379,39101.1659989788,2024-04-05 16:00:00,Credit
11058,1283,2064,20,4861.2431274175415,523.220014584658,2024-04-05 17:00:00,Credit
11059,1135,2925,7,2720.0455179117453,7239.5195706232535,2024-04-05 18:00:00,Net 30
11060,1494,1857,23,1907.2089935212666,45417.01080737344,2024-04-05 19:00:00,Net 60
11061,385,1694,56,1239.867538565313,42559.04577868401,2024-04-05 20:00:00,Net 60
11062,909,3345,88,1461.1771521562919,9216.44147316852,2024-04-05 21:00:00,Cash
11063,1436,1389,21,144.51067702875167,13105.323425467705,2024-04-05 22:00:00,Net 60
11064,758,3219,72,3807.6782513665885,10945.48817783053,2024-04-05 23:00:00,Credit
11065,754,143,78,4447.3369711175665,46049.49224526785,2024-04-06 00:00:00,Net 30
11066,1841,1978,9,4794.099878737265,9365.69936688146,2024-04-06 01:00:00,Cash
11067,1087,3604,74,3900.591358494462,10387.56833442496,2024-04-06 02:00:00,Net 30
11068,910,75,47,4972.469781414321,18354.765924749783,2024-04-06 03:00:00,Net 60
11069,1125,1531,56,3665.4644788557175,39510.912184161076,2024-04-06 04:00:00,Cash
11070,99,3328,33,2215.8567659539995,1375.6692528559174,2024-04-06 05:00:00,Credit
11071,1989,3796,87,1128.4412572230497,10531.4773447986,2024-04-06 06:00:00,Cash
11072,625,4481,24,4943.861268906307,26226.752451301887,2024-04-06 07:00:00,Credit
11073,712,3568,21,3253.1920358321663,16425.56400792657,2024-04-06 08:00:00,Credit
11074,1365,2588,38,3820.355346238488,42659.772696424,2024-04-06 09:00:00,Cash
11075,1847,470,28,3766.909601855664,11593.71268120083,2024-04-06 10:00:00,Credit
11076,1766,3415,46,1121.522655780586,31083.307073775493,2024-04-06 11:00:00,Cash
11077,285,2033,57,2547.984552352432,43207.332143058346,2024-04-06 12:00:00,Credit
11078,1895,1911,13,3484.453384647896,20585.788693310235,2024-04-06 13:00:00,Net 30
11079,1372,2156,57,3903.9191391919076,33976.28080985207,2024-04-06 14:00:00,Net 30
11080,1843,3698,45,1947.8666619919748,34095.27546198488,2024-04-06 15:00:00,Net 30
11081,86,2939,46,4646.8826761729,31272.832964040594,2024-04-06 16:00:00,Cash
11082,402,268,68,3078.9375987704248,21669.72474698451,2024-04-06 17:00:00,Credit
11083,755,1701,63,3282.993184219177,14664.023584281838,2024-04-06 18:00:00,Cash
11084,1866,1569,58,1214.4599592955865,9995.559188798245,2024-04-06 19:00:00,Credit
11085,294,3652,58,1859.3016467692387,10337.90484659849,2024-04-06 20:00:00,Net 30
11086,1065,3582,43,4847.321768914733,43504.01161528557,2024-04-06 21:00:00,Net 30
11087,1536,1289,35,1359.3630558555128,19109.40378191355,2024-04-06 22:00:00,Cash
11088,1719,1003,3,1134.4631167475063,15562.681371070941,2024-04-06 23:00:00,Net 60
11089,1070,4003,54,96.45906029904081,44779.64772603551,2024-04-07 00:00:00,Credit
11090,1087,4882,64,3640.977416279807,35210.39064226692,2024-04-07 01:00:00,Credit
11091,1751,304,50,4349.60529039967,9616.876219689064,2024-04-07 02:00:00,Cash
11092,305,1275,10,3214.6277533374828,38811.327650921616,2024-04-07 03:00:00,Net 30
11093,1507,4261,26,2122.3396544094758,41782.56195014648,2024-04-07 04:00:00,Net 60
11094,255,4966,96,4425.532699798883,19643.54638490673,2024-04-07 05:00:00,Net 60
11095,319,2034,29,4677.493530841113,34819.45110192964,2024-04-07 06:00:00,Net 60
11096,1299,3763,49,363.7455304699439,21432.43503193036,2024-04-07 07:00:00,Credit
11097,773,466,69,2172.0567783377014,6357.3832172393795,2024-04-07 08:00:00,Cash
11098,307,3940,50,2335.338105895746,28453.59922590838,2024-04-07 09:00:00,Credit
11099,510,487,47,3100.5086830115424,1066.3775606281074,2024-04-07 10:00:00,Cash
11100,1410,242,24,354.23912475871936,35590.62392332052,2024-04-07 11:00:00,Credit
11101,279,1852,37,2864.04989511877,35667.88472745823,2024-04-07 12:00:00,Credit
11102,305,3520,22,4706.031200952858,22035.2469831072,2024-04-07 13:00:00,Net 30
11103,956,2506,4,2154.741756490104,18049.28664087186,2024-04-07 14:00:00,Net 30
11104,351,1424,31,2628.6486627626537,37593.633020897825,2024-04-07 15:00:00,Net 60
11105,1538,3995,72,4921.540693691361,653.3392403733415,2024-04-07 16:00:00,Cash
11106,1434,4135,55,793.3652520177745,48368.052050989754,2024-04-07 17:00:00,Net 60
11107,1436,4750,81,2794.270673634814,39533.51976246682,2024-04-07 18:00:00,Net 60
11108,611,1497,96,166.39992988966458,27517.608321529682,2024-04-07 19:00:00,Net 30
11109,203,1306,69,4254.619176616012,28296.23396907283,2024-04-07 20:00:00,Net 30
11110,873,3283,31,2398.9585218036154,23346.912359994054,2024-04-07 21:00:00,Net 30
11111,893,2624,8,272.48278427617913,10662.450513757003,2024-04-07 22:00:00,Net 60
11112,103,4084,71,492.5076967220129,11532.028245993026,2024-04-07 23:00:00,Cash
11113,9,2836,21,2016.6820834411137,39854.93649417086,2024-04-08 00:00:00,Net 30
11114,497,816,33,782.5718777623588,31844.94148820034,2024-04-08 01:00:00,Cash
11115,225,724,17,1838.808006909517,19651.735675470292,2024-04-08 02:00:00,Net 30
11116,1477,2707,73,4368.332674904334,33936.295671852815,2024-04-08 03:00:00,Net 30
11117,1219,3929,54,1585.0436834971115,7264.555475503626,2024-04-08 04:00:00,Credit
11118,492,4846,9,363.28787032745703,17037.373226149895,2024-04-08 05:00:00,Credit
11119,1217,234,42,4403.163319562089,13960.135612013006,2024-04-08 06:00:00,Net 30
11120,1445,2964,38,2869.0728358802467,27117.804926539517,2024-04-08 07:00:00,Credit
11121,627,1996,24,2428.3596087689525,23046.560992731385,2024-04-08 08:00:00,Net 30
11122,1421,3876,69,2540.1707018341112,28636.968799418897,2024-04-08 09:00:00,Net 60
11123,195,1696,11,2341.105899386232,40892.33177695835,2024-04-08 10:00:00,Net 30
11124,846,3630,35,2789.451027235217,25394.054281249253,2024-04-08 11:00:00,Credit
11125,1971,4322,67,450.7268901273583,34663.12672050386,2024-04-08 12:00:00,Cash
11126,944,935,50,710.5468881031697,39165.73525211952,2024-04-08 13:00:00,Credit
11127,586,1548,13,1716.280748802711,7867.24700266576,2024-04-08 14:00:00,Credit
11128,610,3400,49,2109.156710472004,47021.78929699797,2024-04-08 15:00:00,Net 60
11129,535,4394,89,3855.8849795834394,10794.303454019984,2024-04-08 16:00:00,Net 60
11130,568,253,21,1301.7447804948224,26313.34826533826,2024-04-08 17:00:00,Credit
11131,593,2210,51,1255.4991225539375,14742.021165839451,2024-04-08 18:00:00,Net 60
11132,1327,2482,6,1377.7746567444458,8123.135828280309,2024-04-08 19:00:00,Net 30
11133,1220,2583,90,4766.138652941861,39268.643126038376,2024-04-08 20:00:00,Credit
11134,1594,1863,30,183.15787741597836,40981.50601698338,2024-04-08 21:00:00,Net 60
11135,1017,663,12,793.9695895672643,28401.016244000526,2024-04-08 22:00:00,Credit
11136,299,2625,47,2059.5389851392,9042.589536255997,2024-04-08 23:00:00,Net 60
11137,1362,2251,30,3935.1208170215823,34002.96155612421,2024-04-09 00:00:00,Cash
11138,1452,1530,97,310.8715344565915,6176.242060522388,2024-04-09 01:00:00,Cash
11139,140,3303,50,618.4576551597473,3705.4564731527066,2024-04-09 02:00:00,Credit
11140,1782,969,48,2373.891820893756,45621.81052691655,2024-04-09 03:00:00,Net 60
11141,562,1958,68,1510.5502682232834,16453.233002244833,2024-04-09 04:00:00,Net 30
11142,470,4297,35,4385.776073274621,28659.536885422123,2024-04-09 05:00:00,Net 60
11143,684,4523,86,1250.3973392553041,34187.98274968881,2024-04-09 06:00:00,Net 60
11144,1070,4644,89,3140.7433992781307,10278.116008960089,2024-04-09 07:00:00,Net 60
11145,1353,1589,87,2266.8711414476174,11137.32981372283,2024-04-09 08:00:00,Net 30
11146,1650,1579,55,799.4929780087493,46113.91032285723,2024-04-09 09:00:00,Net 30
11147,1422,2862,92,1291.5895365453953,14043.534237243482,2024-04-09 10:00:00,Credit
11148,1658,2814,84,1468.1928431091997,27162.418831494633,2024-04-09 11:00:00,Cash
11149,263,2175,56,117.79428849587973,32522.103053982235,2024-04-09 12:00:00,Credit
11150,575,3668,79,3353.790893389184,8437.184813748929,2024-04-09 13:00:00,Cash
11151,1745,910,95,1868.6871956836562,49164.1802816139,2024-04-09 14:00:00,Net 60
11152,627,2398,18,2595.1690282652817,32977.62419180824,2024-04-09 15:00:00,Net 60
11153,718,3712,85,1401.477353832989,44496.29757800751,2024-04-09 16:00:00,Net 30
11154,357,2282,74,1855.945695193389,37372.02114792469,2024-04-09 17:00:00,Cash
11155,1519,4036,40,2888.7715403496145,44283.78151352302,2024-04-09 18:00:00,Net 30
11156,17,3375,36,3878.6031088028435,28659.56273584447,2024-04-09 19:00:00,Net 30
11157,879,4356,17,3955.6919586055546,37916.13584312188,2024-04-09 20:00:00,Net 30
11158,1410,797,58,4663.024617814609,49425.15226183853,2024-04-09 21:00:00,Net 60
11159,772,2874,99,1628.0068323497687,29040.298655019116,2024-04-09 22:00:00,Cash
11160,1869,163,66,1669.2318276771878,16990.22053932084,2024-04-09 23:00:00,Net 30
11161,868,389,31,4940.384192272436,32676.638870285842,2024-04-10 00:00:00,Net 30
11162,1815,2588,1,2454.5384658770477,47959.571047829806,2024-04-10 01:00:00,Net 30
11163,497,2847,88,2615.9351771833612,2877.247753566389,2024-04-10 02:00:00,Net 30
11164,1233,1141,69,93.94538941820721,39926.88765729109,2024-04-10 03:00:00,Cash
11165,452,4845,44,1159.8051013865982,27434.6205865349,2024-04-10 04:00:00,Cash
11166,646,4748,18,1796.710559773763,21267.206610750185,2024-04-10 05:00:00,Net 30
11167,614,3210,8,85.06072195200404,23181.756650625266,2024-04-10 06:00:00,Cash
11168,1773,769,43,422.58611927623525,20761.229185452758,2024-04-10 07:00:00,Credit
11169,1269,1383,9,1307.363756019061,968.6092021406447,2024-04-10 08:00:00,Net 30
11170,393,1529,9,4933.109274926088,25268.355733762455,2024-04-10 09:00:00,Net 60
11171,1868,25,90,1676.76034791829,46910.64325880301,2024-04-10 10:00:00,Net 60
11172,1702,2677,86,1886.1163509063733,10007.190431474823,2024-04-10 11:00:00,Net 60
11173,991,4183,92,919.7037212875707,38554.11317394042,2024-04-10 12:00:00,Net 60
11174,565,2364,68,4172.4493427695825,17150.494493433223,2024-04-10 13:00:00,Credit
11175,1502,3220,27,2583.185722490627,4069.9219520644015,2024-04-10 14:00:00,Net 60
11176,334,4909,71,1659.900725806491,14272.277203267415,2024-04-10 15:00:00,Credit
11177,1768,3058,82,4330.650102681896,28190.60277853591,2024-04-10 16:00:00,Credit
11178,1258,2693,25,3499.29160595814,6948.446938854306,2024-04-10 17:00:00,Net 60
11179,1126,289,26,3222.713330237521,18978.13230984142,2024-04-10 18:00:00,Net 60
11180,443,527,91,3336.972296433609,42176.403627437896,2024-04-10 19:00:00,Net 30
11181,430,599,61,4439.415526349253,45089.070349084126,2024-04-10 20:00:00,Credit
11182,1438,4264,31,4785.746979302428,39258.74044303987,2024-04-10 21:00:00,Net 30
11183,1897,3298,74,531.6577137285148,14844.91351178128,2024-04-10 22:00:00,Cash
11184,1864,3154,7,2597.442755148745,39743.17886623185,2024-04-10 23:00:00,Net 30
11185,63,631,6,2638.917420371451,16737.177408414573,2024-04-11 00:00:00,Credit
11186,359,537,92,2399.8612191926636,38027.1036477754,2024-04-11 01:00:00,Credit
11187,438,460,74,326.50323060133144,16899.230638997527,2024-04-11 02:00:00,Cash
11188,104,842,17,1389.8258073381744,36950.151935268594,2024-04-11 03:00:00,Cash
11189,299,2283,64,4930.94966377313,7663.2912066575955,2024-04-11 04:00:00,Net 30
11190,744,16,65,4257.473610169442,36782.211466109235,2024-04-11 05:00:00,Net 30
11191,1860,1616,61,342.7402043143851,38129.36827211354,2024-04-11 06:00:00,Net 30
11192,51,2298,51,3944.1840942052636,13798.347587271897,2024-04-11 07:00:00,Net 30
11193,1159,4592,41,3596.5218150041733,7530.478065601076,2024-04-11 08:00:00,Net 60
11194,1160,1539,79,4576.740567374816,702.6648250712598,2024-04-11 09:00:00,Cash
11195,305,1407,78,1605.140381708744,35955.20886682919,2024-04-11 10:00:00,Cash
11196,237,253,68,2657.5603698698424,11654.396179407806,2024-04-11 11:00:00,Net 60
11197,1956,513,51,3419.19946353269,14109.225525407674,2024-04-11 12:00:00,Credit
11198,1481,3670,30,2005.4700256266447,37676.07542672754,2024-04-11 13:00:00,Cash
11199,1561,732,19,2911.1295725636132,3649.4583685398966,2024-04-11 14:00:00,Credit
11200,1397,1444,72,823.9488619164308,40541.13854086253,2024-04-11 15:00:00,Net 30
11201,268,2442,72,1341.1256145738066,32189.080972212498,2024-04-11 16:00:00,Net 60
11202,1134,3270,97,683.5519887102345,49041.83829908179,2024-04-11 17:00:00,Net 30
11203,240,1363,91,4612.379387189613,7002.230490929709,2024-04-11 18:00:00,Cash
11204,1296,1808,46,1109.6730936558688,46596.565415593155,2024-04-11 19:00:00,Cash
11205,956,4914,31,2345.0564794508073,19071.733007001716,2024-04-11 20:00:00,Net 60
11206,1877,1537,26,2940.0776576933526,4958.571230971198,2024-04-11 21:00:00,Cash
11207,783,3860,35,2987.742588606046,48482.083719851165,2024-04-11 22:00:00,Net 30
11208,421,4207,90,1018.1399343761144,47742.026393308384,2024-04-11 23:00:00,Cash
11209,1720,2195,32,4321.149428239607,14931.28162631817,2024-04-12 00:00:00,Cash
11210,283,2362,71,2497.048104336779,13620.754791106116,2024-04-12 01:00:00,Net 30
11211,1924,4640,13,4863.092975689259,34575.7855413449,2024-04-12 02:00:00,Credit
11212,141,1597,45,1956.543071658721,15991.969875719607,2024-04-12 03:00:00,Net 30
11213,689,2992,83,2718.9033694125374,6316.478682844066,2024-04-12 04:00:00,Cash
11214,1025,2300,44,1016.2341857175106,8808.865872954524,2024-04-12 05:00:00,Net 60
11215,677,364,8,4830.669466084775,6550.963756385217,2024-04-12 06:00:00,Credit
11216,837,3168,34,1913.6005306149661,2553.6869638990133,2024-04-12 07:00:00,Cash
11217,355,3505,25,4658.314419996499,25901.497837464365,2024-04-12 08:00:00,Cash
11218,1051,853,64,4115.173185464213,24401.804910563933,2024-04-12 09:00:00,Cash
11219,969,470,77,321.82706563629864,44626.22252690537,2024-04-12 10:00:00,Net 60
11220,725,1348,47,2221.0421715381235,8781.971183789323,2024-04-12 11:00:00,Net 30
11221,1795,2822,16,2394.790636075698,16360.668557781531,2024-04-12 12:00:00,Credit
11222,1989,2663,64,3972.898288305357,43724.69950692162,2024-04-12 13:00:00,Credit
11223,1393,3263,83,707.844537323787,7062.033140593694,2024-04-12 14:00:00,Cash
11224,1080,1857,26,1836.1686664068268,13645.334282249167,2024-04-12 15:00:00,Net 60
11225,1246,4034,72,165.5733849848558,36639.1407183834,2024-04-12 16:00:00,Cash
11226,1948,4158,92,582.6877859068674,16470.442310349463,2024-04-12 17:00:00,Net 30
11227,1341,2920,20,1062.546265402838,23306.302271069155,2024-04-12 18:00:00,Net 60
11228,1860,2456,13,4492.750124775156,4132.126719211572,2024-04-12 19:00:00,Net 30
11229,1286,4276,45,1120.9107371331434,8351.405265104046,2024-04-12 20:00:00,Net 60
11230,1687,1991,85,1138.3360690904815,34021.462727367405,2024-04-12 21:00:00,Net 30
11231,461,3508,46,3419.759561258271,1743.64921286773,2024-04-12 22:00:00,Credit
11232,1640,2893,32,1396.4071005815615,13859.870940088207,2024-04-12 23:00:00,Net 30
11233,1271,4293,96,3026.30416962975,45943.00102215072,2024-04-13 00:00:00,Cash
11234,749,144,49,3118.5983698176065,39836.225025150394,2024-04-13 01:00:00,Net 30
11235,1994,2602,48,2439.261538672276,40385.10765746376,2024-04-13 02:00:00,Credit
11236,966,2414,24,4958.7535756571,24200.181585005706,2024-04-13 03:00:00,Cash
11237,507,884,56,1885.0825268908034,32177.81908995008,2024-04-13 04:00:00,Credit
11238,1065,3921,40,107.80033566138225,36636.262525425496,2024-04-13 05:00:00,Cash
11239,832,4679,84,761.8429824383313,7850.184034176474,2024-04-13 06:00:00,Cash
11240,1484,3222,22,118.57411866316404,22216.20228247642,2024-04-13 07:00:00,Net 60
11241,790,204,91,1926.6010259653426,19692.517289447576,2024-04-13 08:00:00,Net 60
11242,458,2083,8,113.87709396433706,9961.717507147509,2024-04-13 09:00:00,Cash
11243,1667,4935,23,2644.075870935181,13201.189899961484,2024-04-13 10:00:00,Cash
11244,1417,1354,80,4146.93634044505,10047.717338861743,2024-04-13 11:00:00,Net 60
11245,1411,2336,9,2210.32096393266,17007.018817411074,2024-04-13 12:00:00,Credit
11246,47,3721,6,4952.17323990857,5163.510139067244,2024-04-13 13:00:00,Net 60
11247,976,792,37,950.7805742478416,8534.515311266146,2024-04-13 14:00:00,Net 60
11248,1445,4277,7,4956.968455395931,18591.387303496485,2024-04-13 15:00:00,Credit
11249,68,3430,88,216.01524428619555,39462.990151965896,2024-04-13 16:00:00,Net 30
11250,1568,1352,10,502.90684251328906,6776.369093061029,2024-04-13 17:00:00,Cash
11251,823,3478,49,3665.327289213206,27914.582716799712,2024-04-13 18:00:00,Cash
11252,1547,3577,4,3969.8438956525824,11400.770355216102,2024-04-13 19:00:00,Net 60
11253,1240,4934,97,2915.8118156187697,22397.066334569485,2024-04-13 20:00:00,Credit
11254,396,2971,89,2726.068840266775,43428.945680635756,2024-04-13 21:00:00,Cash
11255,80,1700,90,496.9255022786443,16046.658654434761,2024-04-13 22:00:00,Net 60
11256,1660,3326,68,282.44493341878194,8265.670046836023,2024-04-13 23:00:00,Credit
11257,1707,4243,44,187.7708659331203,29040.291974110278,2024-04-14 00:00:00,Cash
11258,283,3113,37,3613.455540816652,24496.833152016432,2024-04-14 01:00:00,Cash
11259,1126,492,33,3243.288367752515,30545.723122154734,2024-04-14 02:00:00,Net 30
11260,382,4233,60,2921.5265872121686,46458.27338726809,2024-04-14 03:00:00,Credit
11261,571,1128,77,2611.516824340093,40895.141509801455,2024-04-14 04:00:00,Net 60
11262,1655,232,39,4462.358814312682,15691.68500237761,2024-04-14 05:00:00,Cash
11263,614,949,7,2773.715904101127,11606.257466863846,2024-04-14 06:00:00,Net 60
11264,1536,2614,50,2905.2961342630742,16061.127910553038,2024-04-14 07:00:00,Net 30
11265,1521,1405,43,907.3956471738293,23804.451306123716,2024-04-14 08:00:00,Credit
11266,811,4291,8,4992.840071974314,38048.22351265727,2024-04-14 09:00:00,Net 60
11267,1266,1957,15,4255.022410002004,34149.799889144866,2024-04-14 10:00:00,Net 30
11268,775,2282,20,3700.209356468727,20577.133897332984,2024-04-14 11:00:00,Cash
11269,1214,2880,21,4770.012130673297,48151.28431719614,2024-04-14 12:00:00,Net 30
11270,637,1665,82,1124.8529568388306,10012.457700079813,2024-04-14 13:00:00,Cash
11271,874,4922,74,3731.5790012084644,37907.576563805334,2024-04-14 14:00:00,Net 30
11272,564,2848,42,4624.555336156794,49714.393730944015,2024-04-14 15:00:00,Cash
11273,1404,1690,36,2789.5975457262443,22067.53700044441,2024-04-14 16:00:00,Net 30
11274,1234,3868,39,3763.3305307478645,4663.874138770006,2024-04-14 17:00:00,Net 60
11275,1621,1119,22,4621.123997663861,43842.97505546096,2024-04-14 18:00:00,Cash
