asin,title,category,price,rating,review_count
B005111,Product 5111,Sports,198.838010546135,3.9225939617706,653
B005112,Product 5112,Clothing,46.8088468537995,4.460174488144251,77
B005113,Product 5113,Home & Garden,134.08567873847676,4.108558739639878,365
B005114,Product 5114,Books,405.1933772362154,4.975240601088562,904
B005115,Product 5115,Electronics,374.3919002647429,4.572186317837426,194
B005116,Product 5116,Clothing,150.41083670702784,3.150238543853771,695
B005117,Product 5117,Books,324.1304780040572,4.70369535059054,438
B005118,Product 5118,Clothing,29.383987391195568,3.393020847431476,864
B005119,Product 5119,Home & Garden,491.3974068453661,3.491991616643272,592
B005120,Product 5120,Books,380.56675252424736,3.4906327627491143,633
B005121,Product 5121,Clothing,237.4453076689989,3.4749577256738715,528
B005122,Product 5122,Home & Garden,395.0306700408484,3.6320587996833815,415
B005123,Product 5123,Electronics,471.8349272574128,3.529721307938544,144
B005124,Product 5124,Books,46.10139687382709,4.659256343728293,636
B005125,Product 5125,Books,238.88481262291725,4.885389864838093,814
B005126,Product 5126,Clothing,238.86007528525022,4.80570385622076,523
B005127,Product 5127,Sports,216.90038669972665,3.671192381093987,396
B005128,Product 5128,Sports,257.56998308349836,4.732856838257476,931
B005129,Product 5129,Home & Garden,281.54923288994326,3.6562653750727456,523
B005130,Product 5130,Books,258.0450804217811,4.292375504752178,447
B005131,Product 5131,Home & Garden,164.62904600054318,4.9768476670793405,661
B005132,Product 5132,Clothing,126.59297609749778,4.480113534454212,619
B005133,Product 5133,Clothing,24.888006025637544,4.181718921911653,938
B005134,Product 5134,Home & Garden,133.7675239656251,4.648726017433873,356
B005135,Product 5135,Clothing,146.6129102893765,4.078215266836374,421
B005136,Product 5136,Home & Garden,111.93671660377768,3.581625471946209,524
B005137,Product 5137,Sports,239.39379977217092,4.280351427447531,870
B005138,Product 5138,Home & Garden,93.83073947760172,4.372911360100759,520
B005139,Product 5139,Books,300.3450848125809,4.30561599712639,948
B005140,Product 5140,Clothing,466.50852700222663,4.946032319073204,101
B005141,Product 5141,Sports,302.1341656619521,4.941042438905953,701
B005142,Product 5142,Sports,233.1723534024623,4.0625403366933055,189
B005143,Product 5143,Sports,283.26324141955564,3.046396986241735,39
B005144,Product 5144,Clothing,446.2728931447677,3.909815365927557,943
B005145,Product 5145,Electronics,31.948584406885114,3.9705440017061098,887
B005146,Product 5146,Home & Garden,432.7683195352285,3.945232738270741,972
B005147,Product 5147,Clothing,445.13627119132565,4.574781283614442,203
B005148,Product 5148,Books,334.6741712379313,3.1724573163509397,820
B005149,Product 5149,Books,83.19065229956388,3.90756540470015,549
B005150,Product 5150,Electronics,450.6885149878169,4.242764277389933,748
B005151,Product 5151,Clothing,68.49124442673752,3.8920373293562074,635
B005152,Product 5152,Sports,443.4308494542631,4.831396330811345,94
B005153,Product 5153,Clothing,316.0148193343724,4.929638226795101,152
B005154,Product 5154,Electronics,409.60697460771024,3.860093454537582,633
B005155,Product 5155,Sports,202.10252678127938,4.6445666306378195,207
B005156,Product 5156,Sports,200.97277804568157,4.710999042268815,73
B005157,Product 5157,Home & Garden,370.5630474314983,4.600744836335204,383
B005158,Product 5158,Clothing,212.22654379379452,4.1273776270528275,345
B005159,Product 5159,Clothing,427.31174409138237,4.68213925205055,680
B005160,Product 5160,Home & Garden,45.652678852898774,4.824229817836979,485
B005161,Product 5161,Electronics,322.04613994026454,4.356563303675731,960
B005162,Product 5162,Clothing,187.8547329285394,4.317586354424541,849
B005163,Product 5163,Books,101.80704308046275,3.9153110891258853,1
B005164,Product 5164,Electronics,496.7218454852508,3.388889464632065,332
B005165,Product 5165,Sports,450.0977901181143,3.5260667179898597,994
B005166,Product 5166,Electronics,53.10566959648413,4.441167309082821,178
B005167,Product 5167,Sports,241.73442597348725,3.809862614825341,740
B005168,Product 5168,Home & Garden,25.646043467383503,4.8616916915658654,878
B005169,Product 5169,Home & Garden,214.64262490203552,3.8670123214922016,210
B005170,Product 5170,Home & Garden,279.7395503498248,3.579966477777302,455
B005171,Product 5171,Electronics,371.1673603409854,3.546585521340779,625
B005172,Product 5172,Home & Garden,325.98179841174516,3.397243122887062,402
B005173,Product 5173,Home & Garden,356.2033783066914,3.1532585425695157,178
B005174,Product 5174,Electronics,311.90813089958317,3.0465282438465318,298
B005175,Product 5175,Sports,437.9589372679302,4.739926120145632,396
B005176,Product 5176,Clothing,144.75880067964056,4.9572600148444605,717
B005177,Product 5177,Home & Garden,257.8796734039731,4.673085283600891,26
B005178,Product 5178,Home & Garden,294.57604737780855,3.5149332746733952,822
B005179,Product 5179,Electronics,207.78175932422087,4.723989166645591,379
B005180,Product 5180,Clothing,149.7367180983333,4.231282517638254,698
B005181,Product 5181,Electronics,392.86233935126046,3.6698978162735405,930
B005182,Product 5182,Books,101.76808810429722,4.649686280507294,335
B005183,Product 5183,Sports,128.44652158994705,4.063776596976836,215
B005184,Product 5184,Books,320.2249289433349,4.57509390544422,5
B005185,Product 5185,Sports,489.44282869414485,3.9256211019823457,768
B005186,Product 5186,Home & Garden,173.89123309687636,4.7577825084159295,791
B005187,Product 5187,Books,141.08599034380836,3.8853282991006415,223
B005188,Product 5188,Sports,317.44586264313864,4.624051175689385,975
B005189,Product 5189,Electronics,467.84856318619774,3.851526151402978,94
B005190,Product 5190,Electronics,214.43103049896666,4.650743053336306,845
B005191,Product 5191,Books,362.57130400627483,3.009743293791504,637
B005192,Product 5192,Electronics,15.740097118100309,4.285672147859471,790
B005193,Product 5193,Home & Garden,93.52886230979382,3.9273753785427026,658
B005194,Product 5194,Sports,96.60081161279835,4.626566850602957,807
B005195,Product 5195,Electronics,257.6375336582777,4.641272483050627,404
B005196,Product 5196,Home & Garden,163.38939090566285,3.3616267473890207,180
B005197,Product 5197,Sports,262.4133749650165,3.2573875119373463,255
B005198,Product 5198,Clothing,58.773848193501024,4.910118629893981,643
B005199,Product 5199,Electronics,378.02674514111055,4.195771675153777,16
B005200,Product 5200,Books,199.33710598928258,3.398626163576472,244
B005201,Product 5201,Books,161.1899589002375,4.3458013918901655,199
B005202,Product 5202,Clothing,287.698085271109,4.351145512329017,523
B005203,Product 5203,Home & Garden,229.44126713262705,4.524151933858194,906
B005204,Product 5204,Electronics,178.4516307076454,4.462888693735933,724
B005205,Product 5205,Clothing,388.34897591237814,3.5419283882573076,811
B005206,Product 5206,Electronics,497.9813922209994,4.647157054310994,399
B005207,Product 5207,Sports,91.9798193754836,4.841741574657164,962
B005208,Product 5208,Home & Garden,97.41866156070873,4.3905698835088955,679
B005209,Product 5209,Books,182.19069462666948,4.1418805197512025,740
B005210,Product 5210,Sports,367.176707431208,3.7153146243402344,754
B005211,Product 5211,Sports,499.1641384618979,3.5706505812033598,371
B005212,Product 5212,Books,468.52751039019086,3.3643922136514273,7
B005213,Product 5213,Books,148.25144750903092,4.633747426297925,328
B005214,Product 5214,Sports,338.9811865566755,4.899533607621784,616
B005215,Product 5215,Electronics,186.63820445080333,3.0577840395128937,129
B005216,Product 5216,Electronics,11.377279988441222,3.570010441415807,531
B005217,Product 5217,Home & Garden,317.80476039627615,3.3208959093730996,285
B005218,Product 5218,Clothing,344.6872067526541,4.6553310287807,70
B005219,Product 5219,Home & Garden,396.6705671618659,3.715579456233801,861
B005220,Product 5220,Sports,497.5674612126058,3.9217979987035725,183
B005221,Product 5221,Sports,237.25472463009203,3.2727607172354487,304
B005222,Product 5222,Home & Garden,192.62201942026385,3.7769459951666926,232
B005223,Product 5223,Clothing,253.64413320099573,3.1686439593243962,649
B005224,Product 5224,Books,195.4652974760156,4.804226033729377,269
B005225,Product 5225,Home & Garden,85.6384191071614,3.030881037834922,899
B005226,Product 5226,Sports,146.11579639767814,3.088490902578023,488
B005227,Product 5227,Books,231.04430822373425,4.989265742735549,939
B005228,Product 5228,Electronics,475.23616880243304,3.5446621478024953,721
B005229,Product 5229,Electronics,179.32476044138411,3.0638696092563373,392
B005230,Product 5230,Home & Garden,22.26425561609568,4.840500663023475,937
B005231,Product 5231,Electronics,161.2472496687785,4.22484739598296,647
B005232,Product 5232,Books,418.73730744607883,4.211392420872368,16
B005233,Product 5233,Home & Garden,129.1786517108972,4.771961208499561,224
B005234,Product 5234,Home & Garden,170.51078657923773,4.957364023247132,44
B005235,Product 5235,Home & Garden,335.15852183969844,4.596278819558477,112
B005236,Product 5236,Electronics,93.12308583621616,4.760281159884907,159
B005237,Product 5237,Sports,112.44729461578726,3.8645140781248757,230
B005238,Product 5238,Electronics,448.54946866224316,3.3736569649187773,570
B005239,Product 5239,Electronics,56.86148396685588,4.740140410103626,86
B005240,Product 5240,Books,152.4214998440014,4.273673753594462,601
B005241,Product 5241,Books,418.9900832055139,4.04726345158447,284
B005242,Product 5242,Books,382.64411138690775,3.6006384696522886,176
B005243,Product 5243,Books,135.5317687521934,4.5939141923797475,878
B005244,Product 5244,Electronics,215.93361198486073,4.267481811874546,251
B005245,Product 5245,Sports,23.49257780424889,4.260532343507916,260
B005246,Product 5246,Electronics,131.11729410854116,4.663790625731264,153
B005247,Product 5247,Sports,178.9994086973484,3.0785559072558435,795
B005248,Product 5248,Clothing,54.309355493228765,3.481924813330819,455
B005249,Product 5249,Sports,378.98296604550876,3.9254001766492834,838
B005250,Product 5250,Books,276.3102267351546,3.9971357282797566,837
B005251,Product 5251,Home & Garden,188.52722602863125,3.6408343752552086,510
B005252,Product 5252,Home & Garden,45.22340733513305,3.7801662719400113,781
B005253,Product 5253,Books,274.6998623522702,4.731630242307696,771
B005254,Product 5254,Clothing,330.30344210063885,4.674872595875057,620
B005255,Product 5255,Sports,262.8832732618734,4.575378290216651,51
B005256,Product 5256,Books,194.41347396155507,4.332141169218957,911
B005257,Product 5257,Electronics,80.43276744260623,4.4657383421026395,12
B005258,Product 5258,Clothing,383.2269595529181,3.5811073524002026,138
B005259,Product 5259,Sports,226.2850772295538,3.9812533510133403,572
B005260,Product 5260,Electronics,487.7235934058163,3.5253093185973254,77
B005261,Product 5261,Electronics,343.7580448229154,4.686470207156674,238
B005262,Product 5262,Electronics,397.2581402327474,4.877183222630137,54
B005263,Product 5263,Home & Garden,359.3207220469449,3.554321063378798,573
B005264,Product 5264,Home & Garden,146.29838992179938,4.608618875926394,720
B005265,Product 5265,Home & Garden,132.2732578288266,3.615260722426787,196
B005266,Product 5266,Books,264.84835843272066,3.582901387039464,541
B005267,Product 5267,Home & Garden,122.12515510056652,4.959641962604484,271
B005268,Product 5268,Books,464.29838714972215,4.653604923739047,965
B005269,Product 5269,Sports,250.35579959681652,3.9950491135870916,678
B005270,Product 5270,Clothing,285.22366604103235,3.504829195662153,917
B005271,Product 5271,Books,107.21671507855993,4.3968440046625545,231
B005272,Product 5272,Books,465.030405193595,3.6710541942176267,368
B005273,Product 5273,Sports,25.615270230632433,4.286129121171255,252
B005274,Product 5274,Books,208.63823353914157,3.826825846291798,290
B005275,Product 5275,Electronics,102.20830056478331,3.228293717807511,720
B005276,Product 5276,Electronics,318.1044337236138,4.1962182095750515,464
B005277,Product 5277,Sports,209.4308199068399,3.39665780569658,423
B005278,Product 5278,Home & Garden,312.84394056632124,3.7454050917111004,225
B005279,Product 5279,Clothing,148.4126737492561,4.2576413257868015,556
B005280,Product 5280,Books,459.8851948189618,3.406271895800926,53
B005281,Product 5281,Home & Garden,397.3187465872399,3.716830991734768,655
B005282,Product 5282,Home & Garden,380.99680651573834,3.600927453575091,555
B005283,Product 5283,Home & Garden,379.0753888367111,3.2769701859098515,599
B005284,Product 5284,Electronics,228.81255568553996,4.905670587401075,648
B005285,Product 5285,Clothing,418.76061480509753,4.866866454421821,761
B005286,Product 5286,Electronics,334.42159278685756,3.393803758499897,515
B005287,Product 5287,Sports,275.44997727791053,4.883536430850849,454
B005288,Product 5288,Home & Garden,287.777260799278,3.59177862381926,438
B005289,Product 5289,Electronics,356.26184352836907,4.384018751281463,218
B005290,Product 5290,Sports,396.43984434770886,3.4751100676084423,206
B005291,Product 5291,Clothing,391.9130788009854,4.223957362518252,77
B005292,Product 5292,Clothing,255.34791609946225,4.151837546533747,51
B005293,Product 5293,Sports,461.1125326413298,4.537512258781694,665
B005294,Product 5294,Books,350.4072306938557,3.523292288399762,556
B005295,Product 5295,Clothing,204.6474583418864,4.264177220388786,799
B005296,Product 5296,Books,66.75133265158215,4.747733139318321,547
B005297,Product 5297,Sports,449.201600831159,4.358606470400768,538
B005298,Product 5298,Electronics,414.40217139511856,4.459830294496065,471
B005299,Product 5299,Sports,327.27697580043736,3.6760669024469,34
B005300,Product 5300,Electronics,206.29203434296446,4.0190929279071606,760
B005301,Product 5301,Books,16.137954934331496,3.267437427437266,700
B005302,Product 5302,Books,348.52548549801423,4.6367852815563,130
B005303,Product 5303,Clothing,204.51950650462499,4.351039301767634,699
B005304,Product 5304,Home & Garden,71.1093699805581,4.587603918169746,403
B005305,Product 5305,Sports,372.7360850211056,3.2179987904493,654
B005306,Product 5306,Clothing,106.37381631525453,3.166122079088023,713
B005307,Product 5307,Home & Garden,172.53823128347955,4.052339953273787,253
B005308,Product 5308,Home & Garden,429.9304336739649,3.518489764600938,196
B005309,Product 5309,Electronics,81.55900017217235,4.30804355990551,995
B005310,Product 5310,Books,319.3622751157878,4.319959958769491,396
B005311,Product 5311,Home & Garden,209.71916649616068,3.113971098966797,953
B005312,Product 5312,Electronics,421.9218153045795,3.801208379769168,344
B005313,Product 5313,Home & Garden,258.4728040816623,3.834874826364903,506
B005314,Product 5314,Electronics,301.9513352305851,4.057694466371695,704
B005315,Product 5315,Sports,166.0656601436778,3.264381742613863,220
B005316,Product 5316,Books,332.76077059683394,4.316459151520083,537
B005317,Product 5317,Electronics,30.872889008296212,3.708124544374329,206
B005318,Product 5318,Home & Garden,397.08318072497974,3.5701196438880056,695
B005319,Product 5319,Clothing,209.20356502158802,4.788252698523049,654
B005320,Product 5320,Home & Garden,127.54577648821815,3.916017447748629,444
B005321,Product 5321,Electronics,354.849187530751,3.1351617127807376,111
B005322,Product 5322,Electronics,270.7863872918219,3.2555974797007465,654
B005323,Product 5323,Books,423.05141239860694,4.698254457614215,90
B005324,Product 5324,Electronics,265.271180060888,4.6061544303165665,230
B005325,Product 5325,Home & Garden,302.1793649787903,3.1533738013337405,223
B005326,Product 5326,Clothing,406.04455420238907,4.705299389473448,889
B005327,Product 5327,Home & Garden,317.8263421174899,3.3281266318743317,724
B005328,Product 5328,Sports,449.6651243764796,4.822682439564218,106
B005329,Product 5329,Home & Garden,423.2616137506322,4.16553165218291,417
B005330,Product 5330,Electronics,313.998278802896,3.3819786315660036,120
B005331,Product 5331,Home & Garden,297.7649145274743,4.932179225715972,65
B005332,Product 5332,Books,313.25116718068443,4.959897208095016,401
B005333,Product 5333,Clothing,483.36400721193303,3.849136145536654,219
B005334,Product 5334,Books,316.0575889886395,3.8290116584284064,877
B005335,Product 5335,Books,253.02428541879638,4.63838506101036,785
B005336,Product 5336,Electronics,465.1737186562191,3.071531519566819,287
B005337,Product 5337,Clothing,110.4555219580766,3.054396208290947,719
B005338,Product 5338,Sports,161.71161961551812,4.747713774824862,21
B005339,Product 5339,Clothing,136.25400117651878,4.294292684177105,625
B005340,Product 5340,Clothing,196.44178338771923,3.8956539249710938,827
B005341,Product 5341,Books,160.00996086131929,3.107486486364333,553
B005342,Product 5342,Books,378.6391160688723,4.759305527331659,116
B005343,Product 5343,Clothing,422.58371734968296,3.9626400124084604,400
B005344,Product 5344,Home & Garden,328.9610880926764,4.892170001479197,367
B005345,Product 5345,Clothing,141.03086601948698,3.335392087757257,427
B005346,Product 5346,Electronics,124.97622120365192,3.4515653612076767,344
B005347,Product 5347,Electronics,286.00073803714764,3.975617705790233,239
B005348,Product 5348,Home & Garden,247.3684223704311,3.8321796102657912,838
B005349,Product 5349,Sports,24.150407478581293,4.232768214507564,154
B005350,Product 5350,Home & Garden,56.56037346195782,3.7090040198671175,678
B005351,Product 5351,Books,103.23576278610714,3.8388830707959394,654
B005352,Product 5352,Books,38.43425645905959,4.916203618351194,86
B005353,Product 5353,Electronics,121.14912305381338,4.512985228468752,636
B005354,Product 5354,Clothing,219.22443430984728,3.9842553130614253,242
B005355,Product 5355,Electronics,113.86337165001672,3.6062366561192896,330
B005356,Product 5356,Electronics,97.85700178899039,4.826676474294219,834
B005357,Product 5357,Clothing,366.92073577290216,3.566841849257127,82
B005358,Product 5358,Clothing,435.6872503429863,4.657796912884266,836
B005359,Product 5359,Clothing,165.21547125886264,3.8771216509939523,647
B005360,Product 5360,Sports,328.7414929458117,3.045317427366765,415
B005361,Product 5361,Sports,314.63714650790166,3.3707495736460675,633
B005362,Product 5362,Sports,416.8970005168056,4.400149286762907,490
B005363,Product 5363,Clothing,476.9736623527963,4.768706329794471,103
B005364,Product 5364,Sports,76.3429483208621,3.40370169776292,444
B005365,Product 5365,Electronics,251.4986760978059,4.043186419076636,972
B005366,Product 5366,Clothing,197.70644016723568,3.8412267051509073,894
B005367,Product 5367,Home & Garden,34.44007384927966,3.2180156923456136,427
B005368,Product 5368,Books,215.50856807912538,4.48717227036559,259
B005369,Product 5369,Clothing,93.39611168941637,3.6216082312381426,486
B005370,Product 5370,Electronics,231.04764655662137,4.347292874222354,164
B005371,Product 5371,Books,481.18691277935557,3.802141767880163,391
B005372,Product 5372,Books,359.7646727237839,4.895304405151816,509
B005373,Product 5373,Electronics,281.1652523161253,3.623098774918409,230
B005374,Product 5374,Sports,255.54291896813126,3.011087916900593,30
B005375,Product 5375,Sports,428.1487068719584,3.3252154436262353,841
B005376,Product 5376,Sports,201.57724608121217,4.094234483892685,609
B005377,Product 5377,Books,33.42619806089002,4.572678255383501,2
B005378,Product 5378,Sports,491.2864924111892,4.104828671258476,254
B005379,Product 5379,Clothing,486.00701930691355,4.4981569389306255,712
B005380,Product 5380,Sports,108.72883731547238,3.5773305558336075,614
B005381,Product 5381,Books,147.0725737247519,4.571633821224184,954
B005382,Product 5382,Books,381.17422004928966,4.164337709324929,570
B005383,Product 5383,Home & Garden,117.22597515985618,4.013006382215641,142
B005384,Product 5384,Electronics,466.1134232103604,4.673849985982605,980
B005385,Product 5385,Sports,309.59475890212514,4.500545729057233,492
B005386,Product 5386,Sports,122.52433020251502,4.468129368815677,872
B005387,Product 5387,Clothing,316.9291959662449,3.5802833301343853,551
B005388,Product 5388,Sports,377.9330240794628,3.0715521475981657,151
B005389,Product 5389,Clothing,299.90222473907164,4.703006720236723,340
B005390,Product 5390,Books,434.5510877081666,3.536339719736134,368
B005391,Product 5391,Home & Garden,347.1220218032363,3.0820167941530237,89
B005392,Product 5392,Sports,246.9842303853794,3.8787921206695355,255
B005393,Product 5393,Sports,482.3274576174604,3.940937306553541,407
B005394,Product 5394,Clothing,286.511722251453,3.9301903633620094,202
B005395,Product 5395,Home & Garden,251.32292756876288,3.170064433403569,171
B005396,Product 5396,Clothing,277.9271048332416,4.38888193732927,113
B005397,Product 5397,Sports,96.75839189591379,4.391597427661164,562
B005398,Product 5398,Books,150.25585130957222,4.567876771558999,120
B005399,Product 5399,Electronics,95.70691767064157,4.356243529619392,6
B005400,Product 5400,Books,333.7673202344609,3.7758459735697327,330
B005401,Product 5401,Electronics,139.4241984177696,3.3457314802090248,696
B005402,Product 5402,Home & Garden,218.76064990700272,3.5885013247540627,79
B005403,Product 5403,Sports,141.29627987006862,4.337519716310111,593
B005404,Product 5404,Books,206.6614690321422,3.8411351909555354,821
B005405,Product 5405,Sports,271.86595718484125,4.526765764533518,287
B005406,Product 5406,Books,474.1289345715206,4.833555777112371,916
B005407,Product 5407,Sports,424.1677943489684,3.3028111020091533,666
B005408,Product 5408,Sports,110.46930785153113,4.039280916055587,603
B005409,Product 5409,Books,306.960072448458,4.064172677584834,531
B005410,Product 5410,Home & Garden,215.13605731283565,4.089645614030774,672
B005411,Product 5411,Sports,471.56592531154877,3.7108538511868723,992
B005412,Product 5412,Home & Garden,199.14392955985858,4.232557640300182,710
B005413,Product 5413,Clothing,491.9676520671756,3.398511319044299,335
B005414,Product 5414,Electronics,445.3251068270148,3.644776393844297,971
B005415,Product 5415,Sports,74.85251206687623,3.684615531768576,111
B005416,Product 5416,Sports,118.0647287665905,3.0042492072583533,403
B005417,Product 5417,Home & Garden,303.02343546653725,4.084186041617775,745
B005418,Product 5418,Home & Garden,426.05329577120796,3.0193279816240626,52
B005419,Product 5419,Sports,110.83668875958782,3.3246032816995292,33
B005420,Product 5420,Clothing,307.62657293014314,3.074804802055552,118
B005421,Product 5421,Home & Garden,71.29138695480593,4.323775854979841,24
B005422,Product 5422,Sports,97.85463135677064,3.8360799369934693,310
B005423,Product 5423,Sports,320.3732600602853,3.599751844349507,875
B005424,Product 5424,Clothing,115.39553846941803,4.943284284034565,936
B005425,Product 5425,Books,400.8658573469978,3.7199520885821364,637
B005426,Product 5426,Books,150.3181004538229,4.281926959618725,433
B005427,Product 5427,Sports,424.6551124265127,4.901137465443538,671
B005428,Product 5428,Electronics,252.98068362151008,3.308135899590056,50
B005429,Product 5429,Home & Garden,476.86800173106553,4.061872161328763,757
B005430,Product 5430,Sports,44.692006330794705,3.0786595941287143,308
B005431,Product 5431,Electronics,449.9737536762994,4.392662494807556,372
B005432,Product 5432,Home & Garden,11.032234989864715,3.3801473204659165,235
B005433,Product 5433,Books,311.31818307976795,4.429342552062232,196
B005434,Product 5434,Clothing,15.397261479227133,4.782358833616589,194
B005435,Product 5435,Books,493.5914269687287,3.405265671620136,373
B005436,Product 5436,Home & Garden,190.15685062617936,4.258636203084878,127
B005437,Product 5437,Books,336.8311730448845,3.519618274329571,732
B005438,Product 5438,Books,23.073169152851396,4.469445846175443,718
B005439,Product 5439,Books,150.628735996787,3.632684707993855,323
B005440,Product 5440,Sports,462.5403501017294,4.131533376757274,801
B005441,Product 5441,Home & Garden,325.5703711072677,4.465074116584844,712
B005442,Product 5442,Sports,405.90087332781826,3.8507335988792892,620
B005443,Product 5443,Electronics,429.6736885001652,3.2733125904678797,191
B005444,Product 5444,Electronics,303.39234169516277,4.71911062342602,678
B005445,Product 5445,Clothing,113.26473361980929,4.264605493700733,32
B005446,Product 5446,Electronics,224.7243577365708,3.496407543200874,899
B005447,Product 5447,Books,175.35658016074422,4.170486524380673,823
B005448,Product 5448,Books,442.34124733196705,4.15363858250841,261
B005449,Product 5449,Clothing,299.3902219751499,3.2070883256517693,533
B005450,Product 5450,Books,173.04227421835313,4.150917420055464,31
B005451,Product 5451,Clothing,114.72679155748379,4.670255427382971,654
B005452,Product 5452,Electronics,496.42426694640307,3.1215211075233875,138
B005453,Product 5453,Home & Garden,473.07596223261015,4.940583074521175,15
B005454,Product 5454,Books,207.47586997507688,3.1797364519847404,612
B005455,Product 5455,Home & Garden,294.5702655742015,4.705817002175967,255
B005456,Product 5456,Home & Garden,327.2038868261146,4.187307872975809,545
B005457,Product 5457,Books,339.5090153461765,3.548771852740614,325
B005458,Product 5458,Books,15.18271001312606,4.340009291292797,562
B005459,Product 5459,Books,31.829066898313933,3.19806950386734,461
B005460,Product 5460,Sports,23.727028957681544,4.295491903044866,639
B005461,Product 5461,Books,37.51668243783515,3.758766431032907,197
B005462,Product 5462,Books,42.959664869997525,4.2824968627096585,412
B005463,Product 5463,Electronics,88.77298651630248,3.0154734912788443,963
B005464,Product 5464,Electronics,134.36809652300047,4.733208376318768,118
B005465,Product 5465,Books,213.0263697206514,3.0467824180172363,36
B005466,Product 5466,Home & Garden,235.606659993033,3.447392555008933,776
B005467,Product 5467,Home & Garden,84.21161933464379,3.4287709252136667,91
B005468,Product 5468,Home & Garden,343.0179903057093,3.3952544927958113,350
B005469,Product 5469,Sports,315.50581534529886,3.1069972365443075,282
B005470,Product 5470,Home & Garden,410.84581816194475,4.396996938357496,55
B005471,Product 5471,Sports,306.5051363297996,4.479696882075923,378
B005472,Product 5472,Clothing,182.75168438665818,4.010817135278847,517
B005473,Product 5473,Sports,112.21679575105512,4.998026091573349,339
B005474,Product 5474,Clothing,352.45455345903554,3.0693806948667968,982
B005475,Product 5475,Home & Garden,112.77208661136585,4.527957125383906,646
B005476,Product 5476,Books,59.2086166087705,3.152508774130271,972
B005477,Product 5477,Sports,58.28637511123769,3.9634712828949494,661
B005478,Product 5478,Home & Garden,475.9504675843436,4.707670490420102,326
B005479,Product 5479,Books,313.8395511263886,4.163044275202213,526
B005480,Product 5480,Home & Garden,294.77212744580635,3.5685280140975104,902
B005481,Product 5481,Sports,285.41394302146995,4.907949545010334,765
B005482,Product 5482,Books,180.12323873369633,4.494578039738068,795
B005483,Product 5483,Books,117.45215842908908,4.006711382025151,39
B005484,Product 5484,Home & Garden,326.35312489072743,3.2693916349247116,448
B005485,Product 5485,Clothing,177.64815056996247,3.7561549115264325,151
B005486,Product 5486,Home & Garden,163.51915674531475,3.0046013518751575,615
B005487,Product 5487,Electronics,99.391407122879,4.392638998519549,91
B005488,Product 5488,Clothing,20.971427658359175,4.477821657304016,699
B005489,Product 5489,Books,443.04953657444605,3.2426484705761114,802
B005490,Product 5490,Sports,473.27446457023916,4.852127107379212,254
B005491,Product 5491,Clothing,212.83568503457917,4.1804384420872225,728
B005492,Product 5492,Clothing,325.4050626013258,4.390025780309431,972
B005493,Product 5493,Books,442.4459333668911,4.44699554726619,636
B005494,Product 5494,Books,140.8622849946676,4.564443609714879,472
B005495,Product 5495,Sports,260.6782312043203,4.449572778043131,277
B005496,Product 5496,Books,19.518821123975997,4.342527488530979,89
B005497,Product 5497,Home & Garden,230.83383649983116,3.3053907966805314,357
B005498,Product 5498,Electronics,184.64776579434718,4.683890190317518,335
B005499,Product 5499,Electronics,243.93594132845232,3.334106945194984,285
B005500,Product 5500,Home & Garden,69.9027585037929,4.460688636019565,930
B005501,Product 5501,Sports,154.08237421600717,4.565448484326981,828
B005502,Product 5502,Sports,151.43275177230655,4.090817275067914,861
B005503,Product 5503,Books,111.68631338270774,4.910099669093678,581
B005504,Product 5504,Sports,468.5546805404412,3.234253095019283,815
B005505,Product 5505,Books,362.7568062774502,4.380449838287119,241
B005506,Product 5506,Electronics,192.68040750203275,4.322119352501578,683
B005507,Product 5507,Sports,78.27334022985119,4.548971564217785,696
B005508,Product 5508,Sports,441.85266462374096,4.243585755022339,141
B005509,Product 5509,Books,43.63223411290172,3.1671900015656096,883
B005510,Product 5510,Books,250.90823717750453,4.546673957400133,705
B005511,Product 5511,Books,155.72181030468036,4.156460127748902,800
B005512,Product 5512,Home & Garden,34.530699565105394,4.54328893467898,464
B005513,Product 5513,Home & Garden,335.81832065642885,4.759112151274514,767
B005514,Product 5514,Sports,86.04828625836583,3.677044251507803,102
B005515,Product 5515,Books,436.6887982929809,3.108536528742599,426
B005516,Product 5516,Home & Garden,342.64776846767893,3.95153211489575,104
B005517,Product 5517,Electronics,198.20439855098363,3.00659655541184,50
B005518,Product 5518,Home & Garden,346.8922437289415,3.566020687258948,545
B005519,Product 5519,Electronics,224.05387329971185,4.069060211646846,422
B005520,Product 5520,Clothing,223.32537320841126,4.911331307328693,866
B005521,Product 5521,Clothing,140.548571609987,4.02369629335675,670
B005522,Product 5522,Home & Garden,442.0130719147322,4.744939675437447,875
B005523,Product 5523,Books,403.5983008811869,3.683231850926109,615
B005524,Product 5524,Sports,330.16816201301157,4.054410038020655,430
B005525,Product 5525,Sports,494.68443816049137,3.194692605010097,876
B005526,Product 5526,Clothing,300.883359413698,3.853239786490835,863
B005527,Product 5527,Home & Garden,265.43060700135317,3.2027700900334857,384
B005528,Product 5528,Home & Garden,433.52216753633013,3.4137729225939055,12
B005529,Product 5529,Home & Garden,236.66762890323483,3.117137425898032,797
B005530,Product 5530,Sports,262.3836753058086,4.449859160267636,225
B005531,Product 5531,Electronics,364.3806892497692,3.1351332718364904,315
B005532,Product 5532,Clothing,476.1826738517568,4.147731471562897,784
B005533,Product 5533,Sports,422.49433336500766,4.134274468288149,407
